date,股票,isPartial
2024-09-21 09:00:00+08:00,18.027,False
2024-09-21 10:00:00+08:00,15.18,False
2024-09-21 11:00:00+08:00,22.771,False
2024-09-21 12:00:00+08:00,16.129,False
2024-09-21 13:00:00+08:00,17.078,False
2024-09-21 14:00:00+08:00,10.436,False
2024-09-21 15:00:00+08:00,17.078,False
2024-09-21 16:00:00+08:00,15.18,False
2024-09-21 17:00:00+08:00,15.18,False
2024-09-21 18:00:00+08:00,13.283,False
2024-09-21 19:00:00+08:00,9.488,False
2024-09-21 20:00:00+08:00,10.436,False
2024-09-21 21:00:00+08:00,9.488,False
2024-09-21 22:00:00+08:00,15.18,False
2024-09-21 23:00:00+08:00,10.436,False
2024-09-22 00:00:00+08:00,9.488,False
2024-09-22 01:00:00+08:00,0.0,False
2024-09-22 02:00:00+08:00,0.0,False
2024-09-22 03:00:00+08:00,0.0,False
2024-09-22 04:00:00+08:00,0.0,False
2024-09-22 05:00:00+08:00,0.0,False
2024-09-22 06:00:00+08:00,0.0,False
2024-09-22 07:00:00+08:00,0.0,False
2024-09-22 08:00:00+08:00,21.822,False
2024-09-22 09:00:00+08:00,13.283,False
2024-09-22 10:00:00+08:00,9.488,False
2024-09-22 11:00:00+08:00,11.385,False
2024-09-22 12:00:00+08:00,10.436,False
2024-09-22 13:00:00+08:00,15.18,False
2024-09-22 14:00:00+08:00,7.59,False
2024-09-22 15:00:00+08:00,11.385,False
2024-09-22 16:00:00+08:00,13.283,False
2024-09-22 17:00:00+08:00,9.488,False
2024-09-22 18:00:00+08:00,9.488,False
2024-09-22 19:00:00+08:00,10.436,False
2024-09-22 20:00:00+08:00,0.0,False
2024-09-22 21:00:00+08:00,5.693,False
2024-09-22 22:00:00+08:00,12.334,False
2024-09-22 23:00:00+08:00,16.129,False
2024-09-23 00:00:00+08:00,13.283,False
2024-09-23 01:00:00+08:00,0.0,False
2024-09-23 02:00:00+08:00,0.0,False
2024-09-23 03:00:00+08:00,0.0,False
2024-09-23 04:00:00+08:00,0.0,False
2024-09-23 05:00:00+08:00,0.0,False
2024-09-23 06:00:00+08:00,0.0,False
2024-09-23 07:00:00+08:00,24.668,False
2024-09-23 08:00:00+08:00,27.514,False
2024-09-23 09:00:00+08:00,80.646,False
2024-09-23 10:00:00+08:00,63.568,False
2024-09-23 11:00:00+08:00,54.08,False
2024-09-23 12:00:00+08:00,62.619,False
2024-09-23 13:00:00+08:00,53.131,False
2024-09-23 14:00:00+08:00,32.258,False
2024-09-23 15:00:00+08:00,29.412,False
2024-09-23 16:00:00+08:00,25.617,False
2024-09-23 17:00:00+08:00,18.027,False
2024-09-23 18:00:00+08:00,16.129,False
2024-09-23 19:00:00+08:00,22.771,False
2024-09-23 20:00:00+08:00,20.873,False
2024-09-23 21:00:00+08:00,18.027,False
2024-09-23 22:00:00+08:00,25.617,False
2024-09-23 23:00:00+08:00,21.822,False
2024-09-24 00:00:00+08:00,16.129,False
2024-09-24 01:00:00+08:00,0.0,False
2024-09-24 02:00:00+08:00,0.0,False
2024-09-24 03:00:00+08:00,0.0,False
2024-09-24 04:00:00+08:00,0.0,False
2024-09-24 05:00:00+08:00,0.0,False
2024-09-24 06:00:00+08:00,33.207,False
2024-09-24 07:00:00+08:00,24.668,False
2024-09-24 08:00:00+08:00,18.975,False
2024-09-24 09:00:00+08:00,70.209,False
2024-09-24 10:00:00+08:00,67.363,False
2024-09-24 11:00:00+08:00,50.285,False
2024-09-24 12:00:00+08:00,51.234,False
2024-09-24 13:00:00+08:00,51.234,False
2024-09-24 14:00:00+08:00,34.156,False
2024-09-24 15:00:00+08:00,26.566,False
2024-09-24 16:00:00+08:00,26.566,False
2024-09-24 17:00:00+08:00,21.822,False
2024-09-24 18:00:00+08:00,20.873,False
2024-09-24 19:00:00+08:00,19.924,False
2024-09-24 20:00:00+08:00,22.771,False
2024-09-24 21:00:00+08:00,29.412,False
2024-09-24 22:00:00+08:00,31.309,False
2024-09-24 23:00:00+08:00,21.822,False
2024-09-25 00:00:00+08:00,23.719,False
2024-09-25 01:00:00+08:00,29.412,False
2024-09-25 02:00:00+08:00,34.156,False
2024-09-25 03:00:00+08:00,55.029,False
2024-09-25 04:00:00+08:00,0.0,False
2024-09-25 05:00:00+08:00,0.0,False
2024-09-25 06:00:00+08:00,24.668,False
2024-09-25 07:00:00+08:00,29.412,False
2024-09-25 08:00:00+08:00,29.412,False
2024-09-25 09:00:00+08:00,94.877,False
2024-09-25 10:00:00+08:00,62.619,False
2024-09-25 11:00:00+08:00,65.465,False
2024-09-25 12:00:00+08:00,57.875,False
2024-09-25 13:00:00+08:00,57.875,False
2024-09-25 14:00:00+08:00,37.951,False
2024-09-25 15:00:00+08:00,29.412,False
2024-09-25 16:00:00+08:00,28.463,False
2024-09-25 17:00:00+08:00,22.771,False
2024-09-25 18:00:00+08:00,22.771,False
2024-09-25 19:00:00+08:00,27.514,False
2024-09-25 20:00:00+08:00,29.412,False
2024-09-25 21:00:00+08:00,28.463,False
2024-09-25 22:00:00+08:00,26.566,False
2024-09-25 23:00:00+08:00,27.514,False
2024-09-26 00:00:00+08:00,34.156,False
2024-09-26 01:00:00+08:00,25.617,False
2024-09-26 02:00:00+08:00,28.463,False
2024-09-26 03:00:00+08:00,0.0,False
2024-09-26 04:00:00+08:00,0.0,False
2024-09-26 05:00:00+08:00,0.0,False
2024-09-26 06:00:00+08:00,44.592,False
2024-09-26 07:00:00+08:00,38.9,False
2024-09-26 08:00:00+08:00,41.746,False
2024-09-25 08:00:00+08:00,29.64,False
2024-09-25 09:00:00+08:00,94.657,False
2024-09-25 10:00:00+08:00,63.105,False
2024-09-25 11:00:00+08:00,65.017,False
2024-09-25 12:00:00+08:00,57.368,False
2024-09-25 13:00:00+08:00,57.368,False
2024-09-25 14:00:00+08:00,38.245,False
2024-09-25 15:00:00+08:00,29.64,False
2024-09-25 16:00:00+08:00,28.684,False
2024-09-25 17:00:00+08:00,22.947,False
2024-09-25 18:00:00+08:00,21.991,False
2024-09-25 19:00:00+08:00,27.728,False
2024-09-25 20:00:00+08:00,29.64,False
2024-09-25 21:00:00+08:00,28.684,False
2024-09-25 22:00:00+08:00,26.772,False
2024-09-25 23:00:00+08:00,26.772,False
2024-09-26 00:00:00+08:00,34.421,False
2024-09-26 01:00:00+08:00,25.816,False
2024-09-26 02:00:00+08:00,28.684,False
2024-09-26 03:00:00+08:00,0.0,False
2024-09-26 04:00:00+08:00,0.0,False
2024-09-26 05:00:00+08:00,0.0,False
2024-09-26 06:00:00+08:00,44.938,False
2024-09-26 07:00:00+08:00,38.245,False
2024-09-26 08:00:00+08:00,42.07,False
2024-09-26 09:00:00+08:00,95.613,False
2024-09-26 10:00:00+08:00,70.754,False
2024-09-26 11:00:00+08:00,54.5,False
2024-09-26 12:00:00+08:00,63.105,False
2024-09-26 13:00:00+08:00,70.754,False
2024-09-26 14:00:00+08:00,35.377,False
2024-09-26 15:00:00+08:00,29.64,False
2024-09-26 16:00:00+08:00,29.64,False
2024-09-26 17:00:00+08:00,25.816,False
2024-09-26 18:00:00+08:00,24.86,False
2024-09-26 19:00:00+08:00,24.86,False
2024-09-26 20:00:00+08:00,28.684,False
2024-09-26 21:00:00+08:00,25.816,False
2024-09-26 22:00:00+08:00,28.684,False
2024-09-26 23:00:00+08:00,34.421,False
2024-09-27 00:00:00+08:00,35.377,False
2024-09-27 01:00:00+08:00,23.903,False
2024-09-27 02:00:00+08:00,22.947,False
2024-09-27 03:00:00+08:00,0.0,False
2024-09-27 04:00:00+08:00,0.0,False
2024-09-27 05:00:00+08:00,0.0,False
2024-09-27 06:00:00+08:00,31.552,False
2024-09-27 07:00:00+08:00,45.894,False
2024-09-27 08:00:00+08:00,31.552,False
2024-09-27 09:00:00+08:00,92.745,False
2024-09-27 10:00:00+08:00,72.666,False
2024-09-27 11:00:00+08:00,57.368,False
2024-09-27 12:00:00+08:00,65.973,False
2024-09-27 13:00:00+08:00,54.5,False
2024-09-27 14:00:00+08:00,31.552,False
2024-09-27 15:00:00+08:00,25.816,False
2024-09-27 16:00:00+08:00,27.728,False
2024-09-27 17:00:00+08:00,21.035,False
2024-09-27 18:00:00+08:00,26.772,False
2024-09-27 19:00:00+08:00,20.079,False
2024-09-27 20:00:00+08:00,21.991,False
2024-09-27 21:00:00+08:00,21.991,False
2024-09-27 22:00:00+08:00,29.64,False
2024-09-27 23:00:00+08:00,25.816,False
2024-09-28 00:00:00+08:00,21.991,False
2024-09-28 01:00:00+08:00,22.947,False
2024-09-28 02:00:00+08:00,19.123,False
2024-09-28 03:00:00+08:00,0.0,False
2024-09-28 04:00:00+08:00,0.0,False
2024-09-28 05:00:00+08:00,0.0,False
2024-09-28 06:00:00+08:00,0.0,False
2024-09-28 07:00:00+08:00,0.0,False
2024-09-28 08:00:00+08:00,13.386,False
2024-09-28 09:00:00+08:00,21.991,False
2024-09-28 10:00:00+08:00,14.342,False
2024-09-28 11:00:00+08:00,16.254,False
2024-09-28 12:00:00+08:00,20.079,False
2024-09-28 13:00:00+08:00,14.342,False
2024-09-28 14:00:00+08:00,12.43,False
2024-09-28 15:00:00+08:00,11.474,False
2024-09-28 16:00:00+08:00,12.43,False
2024-09-28 17:00:00+08:00,5.737,False
2024-09-28 18:00:00+08:00,10.517,False
2024-09-28 19:00:00+08:00,12.43,False
2024-09-28 20:00:00+08:00,16.254,False
2024-09-28 21:00:00+08:00,16.254,False
2024-09-28 22:00:00+08:00,15.298,False
2024-09-28 23:00:00+08:00,18.167,False
2024-09-29 00:00:00+08:00,7.649,False
2024-09-29 01:00:00+08:00,14.342,False
2024-09-29 02:00:00+08:00,0.0,False
2024-09-29 03:00:00+08:00,0.0,False
2024-09-29 04:00:00+08:00,0.0,False
2024-09-29 05:00:00+08:00,0.0,False
2024-09-29 06:00:00+08:00,0.0,False
2024-09-29 07:00:00+08:00,0.0,False
2024-09-29 08:00:00+08:00,12.43,False
2024-09-29 09:00:00+08:00,9.561,False
2024-09-29 10:00:00+08:00,17.21,False
2024-09-29 11:00:00+08:00,11.474,False
2024-09-29 12:00:00+08:00,12.43,False
2024-09-29 13:00:00+08:00,14.342,False
2024-09-29 14:00:00+08:00,13.386,False
2024-09-29 15:00:00+08:00,8.605,False
2024-09-29 16:00:00+08:00,14.342,False
2024-09-29 17:00:00+08:00,10.517,False
2024-09-29 18:00:00+08:00,11.474,False
2024-09-29 19:00:00+08:00,11.474,False
2024-09-29 20:00:00+08:00,14.342,False
2024-09-29 21:00:00+08:00,12.43,False
2024-09-29 22:00:00+08:00,14.342,False
2024-09-29 23:00:00+08:00,11.474,False
2024-09-30 00:00:00+08:00,14.342,False
2024-09-30 01:00:00+08:00,13.386,False
2024-09-30 02:00:00+08:00,0.0,False
2024-09-30 03:00:00+08:00,0.0,False
2024-09-30 04:00:00+08:00,0.0,False
2024-09-30 05:00:00+08:00,0.0,False
2024-09-30 06:00:00+08:00,0.0,False
2024-09-30 07:00:00+08:00,19.123,False
2024-09-30 08:00:00+08:00,24.86,False
2024-09-29 08:00:00+08:00,12.533,False
2024-09-29 09:00:00+08:00,10.026,False
2024-09-29 10:00:00+08:00,17.546,False
2024-09-29 11:00:00+08:00,11.697,False
2024-09-29 12:00:00+08:00,12.533,False
2024-09-29 13:00:00+08:00,14.204,False
2024-09-29 14:00:00+08:00,13.368,False
2024-09-29 15:00:00+08:00,8.355,False
2024-09-29 16:00:00+08:00,14.204,False
2024-09-29 17:00:00+08:00,10.026,False
2024-09-29 18:00:00+08:00,10.862,False
2024-09-29 19:00:00+08:00,10.862,False
2024-09-29 20:00:00+08:00,15.039,False
2024-09-29 21:00:00+08:00,12.533,False
2024-09-29 22:00:00+08:00,14.204,False
2024-09-29 23:00:00+08:00,11.697,False
2024-09-30 00:00:00+08:00,14.204,False
2024-09-30 01:00:00+08:00,13.368,False
2024-09-30 02:00:00+08:00,0.0,False
2024-09-30 03:00:00+08:00,0.0,False
2024-09-30 04:00:00+08:00,0.0,False
2024-09-30 05:00:00+08:00,0.0,False
2024-09-30 06:00:00+08:00,0.0,False
2024-09-30 07:00:00+08:00,19.217,False
2024-09-30 08:00:00+08:00,25.065,False
2024-09-30 09:00:00+08:00,83.551,False
2024-09-30 10:00:00+08:00,58.486,False
2024-09-30 11:00:00+08:00,47.624,False
2024-09-30 12:00:00+08:00,55.979,False
2024-09-30 13:00:00+08:00,56.815,False
2024-09-30 14:00:00+08:00,33.421,False
2024-09-30 15:00:00+08:00,25.901,False
2024-09-30 16:00:00+08:00,24.23,False
2024-09-30 17:00:00+08:00,15.039,False
2024-09-30 18:00:00+08:00,20.052,False
2024-09-30 19:00:00+08:00,20.888,False
2024-09-30 20:00:00+08:00,14.204,False
2024-09-30 21:00:00+08:00,21.723,False
2024-09-30 22:00:00+08:00,20.888,False
2024-09-30 23:00:00+08:00,19.217,False
2024-10-01 00:00:00+08:00,13.368,False
2024-10-01 01:00:00+08:00,18.381,False
2024-10-01 02:00:00+08:00,25.065,False
2024-10-01 03:00:00+08:00,0.0,False
2024-10-01 04:00:00+08:00,0.0,False
2024-10-01 05:00:00+08:00,0.0,False
2024-10-01 06:00:00+08:00,20.888,False
2024-10-01 07:00:00+08:00,25.065,False
2024-10-01 08:00:00+08:00,27.572,False
2024-10-01 09:00:00+08:00,81.88,False
2024-10-01 10:00:00+08:00,53.473,False
2024-10-01 11:00:00+08:00,42.611,False
2024-10-01 12:00:00+08:00,51.802,False
2024-10-01 13:00:00+08:00,42.611,False
2024-10-01 14:00:00+08:00,32.585,False
2024-10-01 15:00:00+08:00,20.888,False
2024-10-01 16:00:00+08:00,17.546,False
2024-10-01 17:00:00+08:00,15.039,False
2024-10-01 18:00:00+08:00,20.052,False
2024-10-01 19:00:00+08:00,20.052,False
2024-10-01 20:00:00+08:00,11.697,False
2024-10-01 21:00:00+08:00,21.723,False
2024-10-01 22:00:00+08:00,22.559,False
2024-10-01 23:00:00+08:00,21.723,False
2024-10-02 00:00:00+08:00,17.546,False
2024-10-02 01:00:00+08:00,20.052,False
2024-10-02 02:00:00+08:00,0.0,False
2024-10-02 03:00:00+08:00,0.0,False
2024-10-02 04:00:00+08:00,0.0,False
2024-10-02 05:00:00+08:00,0.0,False
2024-10-02 06:00:00+08:00,0.0,False
2024-10-02 07:00:00+08:00,20.888,False
2024-10-02 08:00:00+08:00,20.052,False
2024-10-02 09:00:00+08:00,18.381,False
2024-10-02 10:00:00+08:00,20.888,False
2024-10-02 11:00:00+08:00,18.381,False
2024-10-02 12:00:00+08:00,21.723,False
2024-10-02 13:00:00+08:00,15.039,False
2024-10-02 14:00:00+08:00,12.533,False
2024-10-02 15:00:00+08:00,15.039,False
2024-10-02 16:00:00+08:00,14.204,False
2024-10-02 17:00:00+08:00,7.52,False
2024-10-02 18:00:00+08:00,12.533,False
2024-10-02 19:00:00+08:00,10.026,False
2024-10-02 20:00:00+08:00,12.533,False
2024-10-02 21:00:00+08:00,15.875,False
2024-10-02 22:00:00+08:00,21.723,False
2024-10-02 23:00:00+08:00,15.039,False
2024-10-03 00:00:00+08:00,17.546,False
2024-10-03 01:00:00+08:00,10.862,False
2024-10-03 02:00:00+08:00,15.875,False
2024-10-03 03:00:00+08:00,26.736,False
2024-10-03 04:00:00+08:00,0.0,False
2024-10-03 05:00:00+08:00,0.0,False
2024-10-03 06:00:00+08:00,0.0,False
2024-10-03 07:00:00+08:00,15.039,False
2024-10-03 08:00:00+08:00,15.039,False
2024-10-03 09:00:00+08:00,17.546,False
2024-10-03 10:00:00+08:00,16.71,False
2024-10-03 11:00:00+08:00,16.71,False
2024-10-03 12:00:00+08:00,8.355,False
2024-10-03 13:00:00+08:00,11.697,False
2024-10-03 14:00:00+08:00,15.039,False
2024-10-03 15:00:00+08:00,15.039,False
2024-10-03 16:00:00+08:00,15.875,False
2024-10-03 17:00:00+08:00,13.368,False
2024-10-03 18:00:00+08:00,16.71,False
2024-10-03 19:00:00+08:00,13.368,False
2024-10-03 20:00:00+08:00,12.533,False
2024-10-03 21:00:00+08:00,16.71,False
2024-10-03 22:00:00+08:00,20.052,False
2024-10-03 23:00:00+08:00,22.559,False
2024-10-04 00:00:00+08:00,17.546,False
2024-10-04 01:00:00+08:00,31.75,False
2024-10-04 02:00:00+08:00,20.052,False
2024-10-04 03:00:00+08:00,0.0,False
2024-10-04 04:00:00+08:00,0.0,False
2024-10-04 05:00:00+08:00,0.0,False
2024-10-04 06:00:00+08:00,19.217,False
2024-10-04 07:00:00+08:00,21.723,False
2024-10-04 08:00:00+08:00,25.901,False
